col1,col2
479.0,0.0
480.0,0.0
481.0,0.0
482.0,0.0
483.0,0.0
484.0,0.0
485.0,0.0
486.0,0.0
487.0,0.0
488.0,0.0
489.0,0.0
490.0,0.0
491.0,0.0
492.0,0.0
493.0,0.0
494.0,0.0
495.0,0.0
496.0,0.0
497.0,0.0
498.0,0.0
499.0,0.0
500.0,0.0
501.0,0.0
502.0,0.0
503.0,0.0
504.0,0.0
505.0,0.0
506.0,0.0
507.0,0.0
508.0,0.0
509.0,0.0
510.0,0.0
511.0,0.0
512.0,0.0
513.0,0.0
514.0,0.0
515.0,0.0
516.0,0.0
517.0,0.0
518.0,0.0
519.0,0.0
520.0,0.0
521.0,0.0
522.0,0.0
523.0,0.0
524.0,0.0
525.0,0.0
526.0,0.0
527.0,0.0
528.0,0.0
529.0,0.0
530.0,0.0
531.0,0.0
532.0,0.0
533.0,0.0
534.0,0.0
535.0,0.0
536.0,0.0
537.0,0.0
538.0,0.0
539.0,0.0
540.0,0.0
541.0,0.0
542.0,0.0
543.0,0.0
544.0,0.0
545.0,0.0
546.0,0.0
547.0,0.0
548.0,0.0
549.0,9.5000001465451e-07
550.0,9.5000001465451e-07
551.0,9.5000001465451e-07
552.0,9.5000001465451e-07
553.0,9.5000001465451e-07
554.0,9.5000001465451e-07
555.0,1.4203900491339e-06
556.0,2.8112999643781e-06
557.0,9.5000001465451e-07
558.0,7.1111599027063e-06
559.0,3.8682599551976e-05
560.0,9.5000001465451e-07
561.0,9.5000001465451e-07
562.0,9.5000001465451e-07
563.0,9.5000001465451e-07
564.0,9.5000001465451e-07
565.0,9.5000001465451e-07
566.0,9.5000001465451e-07
567.0,1.2004399650323e-05
568.0,6.6203001551912e-06
569.0,9.5000001465451e-07
570.0,9.5000001465451e-07
571.0,3.4820900509658e-06
572.0,9.5000001465451e-07
573.0,9.5000001465451e-07
574.0,9.5000001465451e-07
575.0,9.5000001465451e-07
576.0,9.5000001465451e-07
577.0,9.5000001465451e-07
578.0,9.5000001465451e-07
579.0,9.5000001465451e-07
580.0,9.5000001465451e-07
581.0,9.5000001465451e-07
582.0,9.5000001465451e-07
583.0,9.5000001465451e-07
584.0,9.5000001465451e-07
585.0,9.5000001465451e-07
586.0,9.5000001465451e-07
587.0,9.5000001465451e-07
588.0,9.5000001465451e-07
589.0,9.5000001465451e-07
590.0,2.1623700376949e-06
591.0,9.5000001465451e-07
592.0,9.5000001465451e-07
593.0,9.5000001465451e-07
594.0,9.5000001465451e-07
595.0,9.5000001465451e-07
596.0,9.5000001465451e-07
597.0,9.5000001465451e-07
598.0,3.5780999496637e-06
599.0,7.0954401962808e-06
600.0,9.5000001465451e-07
601.0,9.5000001465451e-07
602.0,9.5000001465451e-07
603.0,9.5000001465451e-07
604.0,9.5000001465451e-07
605.0,9.5000001465451e-07
606.0,1.0313999609934e-06
607.0,1.1468699767647e-06
608.0,9.5000001465451e-07
609.0,9.5000001465451e-07
610.0,1.2101099855499e-06
611.0,2.1284699869284e-06
612.0,1.0209399761152e-06
613.0,9.5000001465451e-07
614.0,9.5000001465451e-07
615.0,9.5000001465451e-07
616.0,9.5000001465451e-07
617.0,9.5000001465451e-07
618.0,9.5000001465451e-07
619.0,9.5000001465451e-07
620.0,9.5000001465451e-07
621.0,9.5000001465451e-07
622.0,9.5000001465451e-07
623.0,1.5156799690885e-06
624.0,1.9301498923596e-06
625.0,1.1670499588945e-06
626.0,9.5000001465451e-07
627.0,9.5000001465451e-07
628.0,9.7996894510288e-07
629.0,9.5000001465451e-07
630.0,9.5296098834297e-07
631.0,1.9017199974769e-06
632.0,2.6391398932901e-06
633.0,3.7047200294182e-06
634.0,3.9870401451481e-06
635.0,3.0701401101396e-06
636.0,2.2912299755262e-06
637.0,2.3555599000247e-06
638.0,2.570639935584e-06
639.0,4.2647398004192e-06
640.0,5.4040201575845e-06
641.0,5.315199814504e-06
642.0,2.8493900572357e-06
643.0,2.2553499547939e-06
644.0,2.237509988845e-06
645.0,2.5671599814814e-06
646.0,2.992620011355e-06
647.0,3.0051201065362e-06
648.0,2.1942701096123e-06
649.0,1.7412800161765e-06
650.0,1.3896400332669e-06
651.0,1.0810499588843e-06
652.0,1.3885399994251e-06
653.0,2.4179898900911e-06
654.0,3.1985400710255e-06
655.0,5.775219960924e-06
656.0,7.4032100201293e-06
657.0,7.1378999564331e-06
658.0,5.3045100685267e-06
659.0,4.349699793238e-06
660.0,4.4744001570507e-06
661.0,4.0350601011596e-06
662.0,4.733709829452e-06
663.0,5.3044100241095e-06
664.0,6.6122402131441e-06
665.0,6.3763000071049e-06
666.0,6.7593800849863e-06
667.0,5.9374901866249e-06
668.0,4.2243700590916e-06
669.0,3.3965400234592e-06
670.0,2.6302300284442e-06
671.0,2.5156600713672e-06
672.0,2.8488300358731e-06
673.0,3.2781699701445e-06
674.0,4.6677300815645e-06
675.0,6.7901100919698e-06
676.0,8.3197901403764e-06
677.0,5.8515897762845e-06
678.0,3.5466400731821e-06
679.0,2.3367799713014e-06
680.0,1.7151600104626e-06
681.0,1.2325200486885e-06
682.0,1.1116900395791e-06
683.0,1.1314000403218e-06
684.0,1.3624500070364e-06
685.0,1.3466999462253e-06
686.0,1.774419956746e-06
687.0,2.5628501134634e-06
688.0,3.7040999814053e-06
689.0,6.1178798205219e-06
690.0,8.5107403720031e-06
691.0,1.6636800864944e-05
692.0,3.2510401069885e-05
693.0,7.0824396971148e-05
694.0,0.00016492400027346
695.0,0.00044292100938037
696.0,0.0013444300275296
697.0,0.004941170103848
698.0,0.022760899737477
699.0,0.13017299771309
700.0,0.52530002593994
701.0,0.91217702627182
702.0,0.97633200883865
703.0,0.98309999704361
704.0,0.97984999418259
705.0,0.97921097278595
706.0,0.98445600271225
707.0,0.98521602153778
708.0,0.98455798625946
709.0,0.98272097110748
710.0,0.98749899864197
711.0,0.98849600553513
712.0,0.98393398523331
713.0,0.98090398311615
714.0,0.98103499412537
715.0,0.98368400335312
716.0,0.98671001195908
717.0,0.98799800872803
718.0,0.986732006073
719.0,0.98467701673508
720.0,0.9849339723587
721.0,0.9828730225563
722.0,0.9876229763031
723.0,0.98565798997879
724.0,0.98670697212219
725.0,0.9899640083313
726.0,0.98729997873306
727.0,0.98734301328659
728.0,0.98415899276733
729.0,0.98418200016022
730.0,0.97896802425385
731.0,0.97844099998474
732.0,0.97782897949219
733.0,0.97865998744965
734.0,0.98116499185562
735.0,0.9846950173378
736.0,0.98630601167679
737.0,0.98408901691437
738.0,0.98425602912903
739.0,0.9821310043335
740.0,0.98408198356628
741.0,0.98961299657822
742.0,0.9875580072403
743.0,0.9885870218277
744.0,0.98950999975204
745.0,0.99074202775955
746.0,0.9855329990387
747.0,0.98882800340652
748.0,0.98650002479553
749.0,0.98577201366425
750.0,0.98793697357178
751.0,0.98788797855377
752.0,0.9900010228157
753.0,0.98719602823257
754.0,0.98830199241638
755.0,0.98668599128723
756.0,0.98788797855377
757.0,0.98719602823257
758.0,0.98697000741959
759.0,0.98803699016571
760.0,0.98654502630234
761.0,0.98724901676178
762.0,0.99042302370071
763.0,0.98842298984528
764.0,0.9901340007782
765.0,0.98795902729034
766.0,0.98486000299454
767.0,0.98911798000336
768.0,0.98440402746201
769.0,0.98511797189713
770.0,0.98731797933578
771.0,0.98525297641754
772.0,0.98852300643921
773.0,0.98753702640533
774.0,0.99102801084518
775.0,0.98431897163391
776.0,0.98548299074173
777.0,0.98618298768997
778.0,0.98607397079468
779.0,0.98492801189423
780.0,0.98192197084427
781.0,0.98934799432755
782.0,0.99005001783371
783.0,0.98763197660446
784.0,0.98826402425766
785.0,0.98272502422333
786.0,0.98573398590088
787.0,0.98799699544907
788.0,0.98736000061035
789.0,0.99015098810196
790.0,0.9826700091362
791.0,0.98962098360062
792.0,0.98790597915649
793.0,0.98666000366211
794.0,0.98348701000214
795.0,0.98236000537872
796.0,0.98719501495361
797.0,0.98569601774216
798.0,0.98251402378082
799.0,0.98894000053406
800.0,0.98377102613449
801.0,0.98312199115753
802.0,0.98501998186111
803.0,0.98407298326492
804.0,0.98464500904083
805.0,0.98597699403763
806.0,0.98898297548294
807.0,0.98359602689743
808.0,0.98119002580643
809.0,0.98453599214554
810.0,0.9818519949913
811.0,0.98990398645401
812.0,0.98203200101852
813.0,0.98632901906967
814.0,0.98764002323151
815.0,0.9836990237236
816.0,0.97950798273087
817.0,0.97398000955582
818.0,0.97720700502396
819.0,0.97849702835083
820.0,0.98136299848557
821.0,0.97664600610733
822.0,0.98202300071716
823.0,0.98472702503204
824.0,0.98362100124359
825.0,0.9762669801712
826.0,0.97920900583267
827.0,0.97851002216339
828.0,0.97979301214218
829.0,0.97591400146484
830.0,0.97925901412964
831.0,0.98312097787857
832.0,0.98494398593903
833.0,0.98601800203323
834.0,0.98302602767944
835.0,0.98690700531006
836.0,0.97739601135254
837.0,0.97522401809692
838.0,0.98518300056458
839.0,0.98027002811432
840.0,0.98482698202133
841.0,0.9903569817543
842.0,0.97667700052261
843.0,0.97684097290039
844.0,0.98433601856232
845.0,0.98636901378632
846.0,0.97669702768326
847.0,0.97329699993134
848.0,0.98470598459244
849.0,0.99566501379013
850.0,0.9874370098114
851.0,0.98327499628067
852.0,0.97525900602341
853.0,0.97904098033905
854.0,0.93783098459244
855.0,0.81986898183823
856.0,0.35739499330521
857.0,0.19434000551701
858.0,0.056487701833248
859.0,0.022009499371052
860.0,0.0086556896567345
861.0,0.0025641799438745
862.0,0.0012652300065383
863.0,0.00059523800155148
864.0,0.00031080000917427
865.0,0.00021138100419194
866.0,7.2996903327294e-05
867.0,7.0264002715703e-05
868.0,1.1391700354579e-05
869.0,4.99753987242e-05
870.0,3.4946700907312e-05
871.0,6.3905601564329e-05
872.0,9.5000001465451e-07
873.0,1.5494999388466e-05
874.0,9.5000001465451e-07
875.0,9.5000001465451e-07
876.0,9.5000001465451e-07
877.0,2.452720036672e-05
878.0,8.9633998868521e-05
879.0,9.5000001465451e-07
880.0,9.5000001465451e-07
881.0,9.5000001465451e-07
882.0,1.5192599676084e-06
883.0,9.5000001465451e-07
884.0,9.5000001465451e-07
885.0,9.5000001465451e-07
886.0,9.5000001465451e-07
887.0,9.5000001465451e-07
888.0,9.5000001465451e-07
889.0,1.0300899475624e-06
890.0,9.5000001465451e-07
891.0,9.5000001465451e-07
892.0,1.3871100463803e-06
893.0,1.2627100431928e-06
894.0,1.5404999658131e-06
895.0,1.9153098946845e-06
896.0,2.0646900793508e-06
897.0,2.9607599572046e-06
898.0,2.3267300548468e-06
899.0,2.20391007133e-06
900.0,2.1912001102464e-06
901.0,2.1895200461586e-06
902.0,1.4508799495161e-06
903.0,1.2823900306103e-06
904.0,1.2594299505508e-06
905.0,9.5000001465451e-07
906.0,9.5000001465451e-07
907.0,9.5000001465451e-07
908.0,9.6032897545228e-07
909.0,1.2215300557727e-06
910.0,1.4340399729917e-06
911.0,2.004210045925e-06
912.0,2.9213699690445e-06
913.0,4.5801398300682e-06
914.0,5.9559301917034e-06
915.0,6.918060080352e-06
916.0,6.7176301854488e-06
917.0,5.8122700465901e-06
918.0,4.0926797737484e-06
919.0,2.7424600830273e-06
920.0,2.0828499600611e-06
921.0,1.1551800298548e-06
922.0,1.2665999520323e-06
923.0,1.0240599976896e-06
924.0,1.2550699466374e-06
925.0,1.8532100511948e-06
926.0,1.4677200397273e-06
927.0,1.9700401026057e-06
928.0,2.1210898921709e-06
929.0,2.0758400296472e-06
930.0,1.8143699662687e-06
931.0,1.1622900046859e-06
932.0,9.8508394330565e-07
933.0,9.5000001465451e-07
934.0,9.5000001465451e-07
935.0,9.5000001465451e-07
936.0,1.2341899946477e-06
937.0,2.3694599349255e-06
938.0,2.2160400021676e-06
939.0,2.3932700514706e-06
940.0,9.5000001465451e-07
941.0,9.5000001465451e-07
942.0,9.5000001465451e-07
943.0,9.5000001465451e-07
944.0,9.5000001465451e-07
945.0,9.5000001465451e-07
946.0,9.5000001465451e-07
947.0,9.5000001465451e-07
948.0,9.5000001465451e-07
949.0,9.5000001465451e-07
950.0,9.5000001465451e-07
951.0,9.5000001465451e-07
952.0,9.5000001465451e-07
953.0,9.5000001465451e-07
954.0,9.5000001465451e-07
955.0,9.5000001465451e-07
956.0,9.5000001465451e-07
957.0,9.5000001465451e-07
958.0,9.5000001465451e-07
959.0,9.5000001465451e-07
960.0,9.5000001465451e-07
961.0,9.5000001465451e-07
962.0,9.5000001465451e-07
963.0,9.5000001465451e-07
964.0,9.5000001465451e-07
965.0,9.5000001465451e-07
966.0,9.5000001465451e-07
967.0,9.5000001465451e-07
968.0,9.5000001465451e-07
969.0,9.5000001465451e-07
970.0,9.5000001465451e-07
971.0,9.5000001465451e-07
972.0,9.5000001465451e-07
973.0,9.5000001465451e-07
974.0,9.5000001465451e-07
975.0,1.3297400300871e-06
976.0,1.4686100257677e-05
977.0,2.6660300136427e-05
978.0,1.9884599169018e-05
979.0,6.9361399255286e-06
980.0,9.5000001465451e-07
981.0,9.5000001465451e-07
982.0,9.5000001465451e-07
983.0,9.5000001465451e-07
984.0,9.5000001465451e-07
985.0,9.5000001465451e-07
986.0,9.5000001465451e-07
987.0,9.5000001465451e-07
988.0,9.5000001465451e-07
989.0,9.5000001465451e-07
990.0,9.5000001465451e-07
991.0,9.5000001465451e-07
992.0,9.5000001465451e-07
993.0,9.5000001465451e-07
994.0,7.6048700066167e-06
995.0,1.4678899788123e-05
996.0,8.9720497271628e-06
997.0,1.4214699604054e-06
998.0,9.5000001465451e-07
999.0,9.5000001465451e-07
1000.0,9.5000001465451e-07
1001.0,9.5000001465451e-07
1002.0,9.5000001465451e-07
1003.0,9.5000001465451e-07
1004.0,9.5000001465451e-07
1005.0,9.5000001465451e-07
1006.0,9.5000001465451e-07
1007.0,9.5000001465451e-07
1008.0,9.5000001465451e-07
1009.0,9.5000001465451e-07
1010.0,9.5000001465451e-07
1011.0,9.5000001465451e-07
1012.0,9.5000001465451e-07
1013.0,9.5000001465451e-07
1014.0,9.5000001465451e-07
1015.0,9.5000001465451e-07
1016.0,9.5000001465451e-07
1017.0,9.5000001465451e-07
1018.0,9.5000001465451e-07
1019.0,9.5000001465451e-07
1020.0,9.5000001465451e-07
1021.0,9.5000001465451e-07
1022.0,9.5000001465451e-07
1023.0,9.5000001465451e-07
1024.0,9.5000001465451e-07
1025.0,9.5000001465451e-07
1026.0,9.5000001465451e-07
1027.0,9.5000001465451e-07
1028.0,9.5000001465451e-07
1029.0,9.5000001465451e-07
1030.0,9.5000001465451e-07
1031.0,9.5000001465451e-07
1032.0,9.5000001465451e-07
1033.0,9.5000001465451e-07
1034.0,9.5000001465451e-07
1035.0,9.5000001465451e-07
1036.0,9.5000001465451e-07
1037.0,6.5098101913463e-06
1038.0,1.3893600225856e-05
1039.0,7.647329766769e-06
1040.0,9.5000001465451e-07
1041.0,9.5000001465451e-07
1042.0,9.5000001465451e-07
1043.0,9.5000001465451e-07
1044.0,9.5000001465451e-07
1045.0,9.5000001465451e-07
1046.0,9.5000001465451e-07
1047.0,9.5000001465451e-07
1048.0,9.5000001465451e-07
1049.0,9.5000001465451e-07
1050.0,9.5000001465451e-07
1051.0,9.5000001465451e-07
1052.0,9.5000001465451e-07
1053.0,9.5000001465451e-07
1054.0,9.5000001465451e-07
1055.0,9.5000001465451e-07
1056.0,9.5000001465451e-07
1057.0,9.5000001465451e-07
1058.0,9.5000001465451e-07
1059.0,9.5000001465451e-07
1060.0,9.5000001465451e-07
1061.0,9.5000001465451e-07
1062.0,9.5000001465451e-07
1063.0,9.5000001465451e-07
1064.0,9.5000001465451e-07
1065.0,9.5000001465451e-07
1066.0,9.5000001465451e-07
1067.0,9.5000001465451e-07
1068.0,9.5000001465451e-07
1069.0,9.5000001465451e-07
1070.0,9.5000001465451e-07
1071.0,9.5000001465451e-07
1072.0,9.5000001465451e-07
1073.0,9.5000001465451e-07
1074.0,1.3021500535615e-06
1075.0,3.8703901736881e-06
1076.0,3.9211900002556e-06
1077.0,2.014789970417e-06
1078.0,9.5000001465451e-07
1079.0,9.5000001465451e-07
1080.0,9.5000001465451e-07
1081.0,9.5000001465451e-07
1082.0,9.5000001465451e-07
1083.0,9.5000001465451e-07
1084.0,9.5000001465451e-07
1085.0,9.5000001465451e-07
1086.0,9.5000001465451e-07
1087.0,1.1390600320738e-06
1088.0,2.5179999738612e-06
1089.0,3.5205400763516e-06
1090.0,4.4156499825476e-06
1091.0,3.8131599922053e-06
1092.0,2.6795000849233e-06
1093.0,1.4876300156175e-06
1094.0,9.5000001465451e-07
1095.0,9.5000001465451e-07
1096.0,9.5000001465451e-07
1097.0,9.5052797632889e-07
1098.0,9.5000001465451e-07
1099.0,9.5000001465451e-07
1100.0,9.5000001465451e-07
1101.0,9.5000001465451e-07
1102.0,9.5000001465451e-07
1103.0,9.5000001465451e-07
1104.0,9.5000001465451e-07
1105.0,1.6846299786266e-06
1106.0,2.1195100998739e-06
1107.0,3.1315000796894e-06
1108.0,4.7022899707372e-06
1109.0,6.4401701820316e-06
1110.0,7.563090093754e-06
1111.0,8.528269972885e-06
1112.0,7.3584201345511e-06
1113.0,5.5198602240125e-06
1114.0,4.6179598029994e-06
1115.0,3.0081700970186e-06
1116.0,2.7266598863207e-06
1117.0,2.3863199203333e-06
1118.0,1.9771000552282e-06
1119.0,1.5720800092822e-06
1120.0,1.8468299458618e-06
1121.0,1.1532399639691e-06
1122.0,1.7334399444735e-06
1123.0,1.610460003576e-06
1124.0,1.6344599771401e-06
1125.0,1.0160999863729e-06
1126.0,1.3051900396022e-06
1127.0,1.2400299738147e-06
1128.0,9.5754398898862e-07
1129.0,1.7443300066589e-06
1130.0,9.5000001465451e-07
1131.0,1.0088300541611e-06
1132.0,1.1608500471993e-06
1133.0,1.7129899561041e-06
1134.0,9.5000001465451e-07
1135.0,9.5000001465451e-07
1136.0,9.5000001465451e-07
1137.0,1.475680051044e-06
1138.0,9.5000001465451e-07
1139.0,9.5000001465451e-07
1140.0,9.5000001465451e-07
1141.0,1.0735999467215e-06
1142.0,9.5000001465451e-07
1143.0,1.0015199904956e-06
1144.0,9.5000001465451e-07
1145.0,1.0644799885995e-06
1146.0,9.5000001465451e-07
1147.0,1.0757399877548e-06
1148.0,1.4435099728871e-06
1149.0,9.5000001465451e-07
1150.0,0.0
1151.0,0.0
1152.0,0.0
1153.0,0.0
1154.0,0.0
1155.0,0.0
1156.0,0.0
1157.0,0.0
1158.0,0.0
1159.0,0.0
1160.0,0.0
1161.0,0.0
1162.0,0.0
1163.0,0.0
1164.0,0.0
1165.0,0.0
1166.0,0.0
1167.0,0.0
1168.0,0.0
1169.0,0.0
1170.0,0.0
1171.0,0.0
1172.0,0.0
1173.0,0.0
1174.0,0.0
1175.0,0.0
1176.0,0.0
1177.0,0.0
1178.0,0.0
1179.0,0.0
1180.0,0.0
1181.0,0.0
1182.0,0.0
1183.0,0.0
1184.0,0.0
1185.0,0.0
1186.0,0.0
1187.0,0.0
1188.0,0.0
1189.0,0.0
1190.0,0.0
1191.0,0.0
1192.0,0.0
1193.0,0.0
1194.0,0.0
1195.0,0.0
1196.0,0.0
1197.0,0.0
1198.0,0.0
1199.0,0.0
1200.0,0.0
1201.0,0.0
